iyear,imonth,iday,country,country_txt,region,region_txt,provstate,city,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,weaptype1,weaptype1_txt,,,,,
2000,11,20,199,Switzerland,8,Western Europe,Zurich,Zurich,3,Bombing/Explosion,7,Government (Diplomatic),46,Embassy/Consulate,French Ministry of Foreign Affairs,6,Explosives,,,,,
2000,11,21,185,Spain,8,Western Europe,Catalonia,Barcelona,1,Assassination,2,Government (General),18,Government Personnel (excluding police, military),Former Government Official,5,Firearms,,,,
2000,11,22,185,Spain,8,Western Europe,Basque Country,Irun,3,Bombing/Explosion,4,Military,34,Military Personnel (soldiers, troops, officers, forces),Spanish Civil Guard,6,Explosives,,
2000,11,22,167,Russia,9,Eastern Europe,Chechnya (Republic),Kargalinskaya,3,Bombing/Explosion,2,Government (General),21,Government Building/Facility/Office,Administration Office,6,Explosives,,,,,
2000,11,22,1003,Kosovo,9,Eastern Europe,Kosovo (Province),Pristina,3,Bombing/Explosion,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,The Government of the Federal Republic of Yugoslavia (FRY),6,Explosives,,,,,
2000,11,24,69,France,8,Western Europe,Pays-de-la-Loire,Baule,3,Bombing/Explosion,2,Government (General),21,Government Building/Facility/Office,Trade Union,6,Explosives,,,,,
2000,11,24,167,Russia,9,Eastern Europe,Stavropol Krai,Budyonnovsk,3,Bombing/Explosion,20,Unknown,,,Unknown,6,Explosives,,,,,
2000,11,25,78,Greece,8,Western Europe,Attica,Athens,3,Bombing/Explosion,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Nemesis magazine,8,Incendiary,,,,,
2000,11,25,185,Spain,8,Western Europe,Basque Country,Elorrio,3,Bombing/Explosion,1,Business,4,Multinational Corporation,Telefonica,6,Explosives,,,,,
2000,11,25,185,Spain,8,Western Europe,Basque Country,Renteria,7,Facility/Infrastructure Attack,1,Business,3,Bank/Commerce,Kutxa Savings Bank,8,Incendiary,,,,,
2000,11,26,603,United Kingdom,8,Western Europe,Northern Ireland,Rathcoole,8,Unarmed Assault,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,9,Melee,,,,,
2000,11,27,603,United Kingdom,8,Western Europe,Northern Ireland,Lisnarrick,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,6,Explosives,,,,,
2000,12,2,69,France,8,Western Europe,Corsica,Ajaccio,3,Bombing/Explosion,4,Military,34,Military Personnel (soldiers, troops, officers, forces),Corsican military,6,Explosives,,
2000,12,6,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,2,Armed Assault,14,Private Citizens & Property,69,Religion Identified,Civilian,5,Firearms,,,,,
2000,12,6,185,Spain,8,Western Europe,Basque Country,Eibar,3,Bombing/Explosion,2,Government (General),14,Judge/Attorney/Court,Spanish courthouse,6,Explosives,,,,,
2000,12,8,167,Russia,9,Eastern Europe,Stavropol (Krai),Pyatigorsk,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,6,Explosives,,,,,
2000,12,8,167,Russia,9,Eastern Europe,Chechnya (Republic),Urus-Martan,2,Armed Assault,4,Military,34,Military Personnel (soldiers, troops, officers, forces),Russian Army,5,Firearms,,
2000,12,8,167,Russia,9,Eastern Europe,Chechnya (Republic),Gudermes,3,Bombing/Explosion,3,Police,22,Police Building (headquarters, station, school),Interior Ministry,6,Explosives,,,
2000,12,9,167,Russia,9,Eastern Europe,Chechnya (Republic),Alkhan-Yurt,3,Bombing/Explosion,15,Religious Figures/Institutions,86,Place of Worship,Civilians,6,Explosives,,,,,
2000,12,11,603,United Kingdom,8,Western Europe,England,Nottingham,2,Armed Assault,1,Business,1,Gas/Oil/Electric,An electrical company,8,Incendiary,,,,,
2000,12,11,5,Albania,9,Eastern Europe,Tirana,Fushe-Kruje,3,Bombing/Explosion,2,Government (General),17,Head of State,Albanian government,6,Explosives,,,,,
2000,12,14,185,Spain,8,Western Europe,Catalonia,Tarrasa,1,Assassination,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Popular Party,6,Explosives,,,,,
2000,12,15,167,Russia,9,Eastern Europe,Chechnya,Alkhan-Kala,2,Armed Assault,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,5,Firearms,,,,,
2000,12,17,167,Russia,9,Eastern Europe,Chechnya,Grozny,2,Armed Assault,2,Government (General),18,Government Personnel (excluding police, military),Grozny municipal government,5,Firearms,,,,
2000,12,18,98,Italy,8,Western Europe,Lombardy,Milan,3,Bombing/Explosion,15,Religious Figures/Institutions,86,Place of Worship,A gothic cathedral,6,Explosives,,,,,
2000,12,19,167,Russia,9,Eastern Europe,Moscow (Federal City),Moscow,1,Assassination,2,Government (General),18,Government Personnel (excluding police, military),Russian Government Official,5,Firearms,,,,
2000,12,19,1003,Kosovo,9,Eastern Europe,Kosovska Mitrovica,Zubin Potok,3,Bombing/Explosion,3,Police,22,Police Building (headquarters, station, school),United Nations police,6,Explosives,,,
2000,12,19,167,Russia,9,Eastern Europe,Chechnya,Grozny,3,Bombing/Explosion,3,Police,22,Police Building (headquarters, station, school),Russian Police,6,Explosives,,,
2000,12,20,167,Russia,9,Eastern Europe,Chechnya,Grozny,3,Bombing/Explosion,4,Military,29,Military Unit/Patrol/Convoy,Russian military,6,Explosives,,,,,
2000,12,22,98,Italy,8,Western Europe,Lazio,Rome,3,Bombing/Explosion,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Il Manifesto,6,Explosives,,,,,
2000,12,25,78,Greece,8,Western Europe,Attica,Athens,3,Bombing/Explosion,1,Business,3,Bank/Commerce,Citibank,6,Explosives,,,,,
2000,12,31,185,Spain,8,Western Europe,Andalusia,Seville,3,Bombing/Explosion,20,Unknown,,,Unknown,6,Explosives,,,,,
2000,12,31,1003,Kosovo,9,Eastern Europe,Gjilane,Mucibaba,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,71,Race/Ethnicity Identified,Civilians,13,Unknown,,,,,
2000,12,31,69,France,8,Western Europe,Corsica,Corte,3,Bombing/Explosion,2,Government (General),21,Government Building/Facility/Office,The Corsica government,6,Explosives,,,,,
2001,1,2,235,Yugoslavia,9,Eastern Europe,Vranje (Municipality),Vranje,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Serbian police force,6,Explosives,,,,,
2001,1,3,199,Switzerland,8,Western Europe,Zurich,Zurich,3,Bombing/Explosion,6,Airports & Aircraft,43,Airline Officer/Personnel,El-Al Airline,6,Explosives,,,,,
2001,1,5,167,Russia,9,Eastern Europe,Chechnya (Republic),Argun,1,Assassination,2,Government (General),18,Government Personnel (excluding police, military),Argun Government,5,Firearms,,,,
2001,1,5,603,United Kingdom,8,Western Europe,England,Ripon,3,Bombing/Explosion,14,Private Citizens & Property,72,Farmer,Civilian,6,Explosives,,,,,
2001,1,4,167,Russia,9,Eastern Europe,Chechnya,Bachi-Yurt,3,Bombing/Explosion,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Chechen representative,6,Explosives,,,,,
2001,1,5,603,United Kingdom,8,Western Europe,England,Patrington,3,Bombing/Explosion,1,Business,,,Estate agents,6,Explosives,,,,,
2001,1,6,167,Russia,9,Eastern Europe,Chechnya (Republic),Urus-Martan,1,Assassination,15,Religious Figures/Institutions,85,Religious Figure,The Imam of Urus-Martan,5,Firearms,,,,,
2001,1,6,167,Russia,9,Eastern Europe,Chechnya (Republic),Grozny,3,Bombing/Explosion,2,Government (General),18,Government Personnel (excluding police, military),Chechen Government,6,Explosives,,,,
2001,1,8,167,Russia,9,Eastern Europe,Chechnya (Republic),Urus-Martan,3,Bombing/Explosion,15,Religious Figures/Institutions,85,Religious Figure,Civilians,5,Firearms,,,,,
2001,1,8,167,Russia,9,Eastern Europe,Chechnya (Republic),Between Grozny and Argun,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Russian Security Forces,6,Explosives,,,,,
2001,1,9,167,Russia,9,Eastern Europe,Chechnya (Republic),Starye Atagi,6,Hostage Taking (Kidnapping),12,NGO,62,International NGO,Doctors Without Borders,13,Unknown,,,,,
2001,1,9,185,Spain,8,Western Europe,Basque Country,Zarauz,3,Bombing/Explosion,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Popular Party,6,Explosives,,,,,
2001,1,10,603,United Kingdom,8,Western Europe,England,Oxted,3,Bombing/Explosion,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Civilian in Oxted,6,Explosives,,,,,
2001,1,11,603,United Kingdom,8,Western Europe,Wales,Holywell,3,Bombing/Explosion,1,Business,2,Restaurant/Bar/Caf�,Unkonwn,6,Explosives,,,,,
2001,1,11,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,3,Bombing/Explosion,22,Violent Political Party,109,Party Official/Candidate/Other Personnel,Social Democratic and Labor Party (SDLP),6,Explosives,,,,,
2001,1,13,603,United Kingdom,8,Western Europe,Northern Ireland,Armagh,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians in Northern Ireland,6,Explosives,,,,,
2001,1,14,603,United Kingdom,8,Western Europe,Northern Ireland,Cookstown,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Northern Ireland police,6,Explosives,,,,,
2001,1,15,78,Greece,8,Western Europe,Central Macedonia,Thessaloniki,7,Facility/Infrastructure Attack,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Pan-Hellenic Socialist Movement,8,Incendiary,,,,,
2001,1,15,78,Greece,8,Western Europe,Central Macedonia,Thessaloniki,7,Facility/Infrastructure Attack,14,Private Citizens & Property,71,Race/Ethnicity Identified,Civilians,8,Incendiary,,,,,
2001,1,15,78,Greece,8,Western Europe,Central Macedonia,Thessaloniki,7,Facility/Infrastructure Attack,14,Private Citizens & Property,71,Race/Ethnicity Identified,Civilians,8,Incendiary,,,,,
2001,1,15,78,Greece,8,Western Europe,Central Macedonia,Thessaloniki,7,Facility/Infrastructure Attack,2,Government (General),18,Government Personnel (excluding police, military),Greek government,8,Incendiary,,,,
2001,1,16,167,Russia,9,Eastern Europe,Chechnya (Republic),Gudermes,1,Assassination,2,Government (General),18,Government Personnel (excluding police, military),Chechen Interim Administration Chief,6,Explosives,,,,
2001,1,18,142,Netherlands,8,Western Europe,North Holland,Schipol,3,Bombing/Explosion,6,Airports & Aircraft,44,Airport,Amsterdam airport,6,Explosives,,,,,
2001,1,19,167,Russia,9,Eastern Europe,Chechnya (Republic),Grozny,3,Bombing/Explosion,20,Unknown,,,Unknown,6,Explosives,,,,,
2001,1,19,167,Russia,9,Eastern Europe,Chechnya (Republic),Dzhalka,3,Bombing/Explosion,20,Unknown,,,Unknown,6,Explosives,,,,,
2001,1,19,167,Russia,9,Eastern Europe,Chechnya (Republic),Avtury,3,Bombing/Explosion,20,Unknown,,,Unknown,6,Explosives,,,,,
2001,1,19,167,Russia,9,Eastern Europe,Chechnya (Republic),Goryacheistochnenskoye,3,Bombing/Explosion,20,Unknown,,,Unknown,6,Explosives,,,,,
2001,1,19,75,Germany,8,Western Europe,North Rhine-Westphalia,Cologne,3,Bombing/Explosion,1,Business,,,Grocery Store,6,Explosives,,,,,
2001,1,20,167,Russia,9,Eastern Europe,Chechnya (Republic),Argun,3,Bombing/Explosion,4,Military,29,Military Unit/Patrol/Convoy,Military Convoy,6,Explosives,,,,,
2001,1,21,78,Greece,8,Western Europe,Attica,Piraeus,1,Assassination,2,Government (General),18,Government Personnel (excluding police, military),Greek government official,6,Explosives,,,,
2001,1,21,603,United Kingdom,8,Western Europe,Northern Ireland,Claudy,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Northern Ireland police,6,Explosives,,,,,
2001,1,21,167,Russia,9,Eastern Europe,Chechnya (Republic),Gudermes,2,Armed Assault,1,Business,6,Medical/Pharmaceutical,Hospital,5,Firearms,,,,,
2001,1,22,69,France,8,Western Europe,Rhone-Alpes,Annecy,3,Bombing/Explosion,2,Government (General),21,Government Building/Facility/Office,French Ministry of Justice,6,Explosives,,,,,
2001,1,22,118,Macedonia,9,Eastern Europe,Tearce (Municipality),Tetovo,2,Armed Assault,3,Police,22,Police Building (headquarters, station, school),Macedonian police station,6,Explosives,,,
2001,1,22,185,Spain,8,Western Europe,Navarre,Cizur Mayor,3,Bombing/Explosion,4,Military,34,Military Personnel (soldiers, troops, officers, forces),Spanish Army,6,Explosives,,
2001,1,22,603,United Kingdom,8,Western Europe,England,Newcastle upon Tyne,3,Bombing/Explosion,1,Business,7,Retail/Grocery/Bakery,A pet supplier,6,Explosives,,,,,
2001,1,23,185,Spain,8,Western Europe,Basque Country,Getxo,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,6,Explosives,,,,,
2001,1,24,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,2,Armed Assault,14,Private Citizens & Property,84,Political Party Member/Rally,Civilians,5,Firearms,,,,,
2001,1,24,235,Yugoslavia,9,Eastern Europe,Bujanovac (Municipality),Lucane,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Serbian police force,5,Firearms,,,,,
2001,1,24,235,Yugoslavia,9,Eastern Europe,Bujanovac (Municipality),Veliki Trnovac,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Serbian police force,5,Firearms,,,,,
2001,1,26,185,Spain,8,Western Europe,Basque Country,Berriz,3,Bombing/Explosion,1,Business,3,Bank/Commerce,Banco Central Hispano,6,Explosives,,,,,
2001,1,26,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,3,Bombing/Explosion,4,Military,34,Military Personnel (soldiers, troops, officers, forces),Spanish Navy,6,Explosives,,
2001,1,26,235,Yugoslavia,9,Eastern Europe,Pcinja (District),Bujanovac,2,Armed Assault,4,Military,34,Military Personnel (soldiers, troops, officers, forces),Yugoslavian soldier,5,Firearms,,
2001,1,26,118,Macedonia,9,Eastern Europe,Unknown,Unknown,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Macedonian passenger train,6,Explosives,,,,,
2001,1,26,151,Norway,8,Western Europe,Oslo,Holmlia,2,Armed Assault,14,Private Citizens & Property,68,Named Civilian,Civilian,9,Melee,,,,,
2001,1,28,235,Yugoslavia,9,Eastern Europe,Yugoslavia,Belgrade,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Serbian secret police,5,Firearms,,,,,
2001,1,29,1003,Kosovo,9,Eastern Europe,Kosovo (Province),Mitrovica,3,Bombing/Explosion,14,Private Citizens & Property,71,Race/Ethnicity Identified,Civilians,6,Explosives,,,,,
2001,1,29,167,Russia,9,Eastern Europe,Chechnya (Republic),Gudermes,1,Assassination,2,Government (General),18,Government Personnel (excluding police, military),Chechen Government,6,Explosives,,,,
2001,1,29,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,2,Armed Assault,14,Private Citizens & Property,84,Political Party Member/Rally,Civilians,5,Firearms,,,,,
2001,1,30,167,Russia,9,Eastern Europe,Central,Kazanskiy,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Moscow railway,6,Explosives,,,,,
2001,1,30,603,United Kingdom,8,Western Europe,England,Sheffield,3,Bombing/Explosion,1,Business,7,Retail/Grocery/Bakery,An agricultural store,6,Explosives,,,,,
2001,1,30,603,United Kingdom,8,Western Europe,England,Lytham Saint Anne's,3,Bombing/Explosion,12,NGO,61,Domestic NGO,A charity,6,Explosives,,,,,
2001,1,31,603,United Kingdom,8,Western Europe,England,Penrith,3,Bombing/Explosion,12,NGO,61,Domestic NGO,A charity,6,Explosives,,,,,
2001,2,0,603,United Kingdom,8,Western Europe,Northern Ireland,Broughshane,3,Bombing/Explosion,14,Private Citizens & Property,69,Religion Identified,Civilians,6,Explosives,,,,,
2001,2,1,50,Croatia,9,Eastern Europe,Zagreb,Zagreb,3,Bombing/Explosion,14,Private Citizens & Property,80,Memorial/Cemetery/Monument,A Croatian monument,6,Explosives,,,,,
2001,2,3,185,Spain,8,Western Europe,Basque Country,Pasajes,7,Facility/Infrastructure Attack,14,Private Citizens & Property,73,Vehicles/Transportation,Vehicle Transport Company,8,Incendiary,,,,,
2001,2,3,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,3,Bombing/Explosion,14,Private Citizens & Property,69,Religion Identified,Civilians,6,Explosives,,,,,
2001,2,4,603,United Kingdom,8,Western Europe,Northern Ireland,Newcastle,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,6,Explosives,,,,,
2001,2,5,167,Russia,9,Eastern Europe,Moscow (Federal City),Tverskoy,3,Bombing/Explosion,19,Transportation,102,Subway,Moscow Subway System,6,Explosives,,,,,
2001,2,5,1003,Kosovo,9,Eastern Europe,Kosovo (Province),Pristina,3,Bombing/Explosion,14,Private Citizens & Property,79,Public Area (garden, parking lot, garage, beach, public building, camp),Civilians,6,Explosives
2001,2,5,235,Yugoslavia,9,Eastern Europe,Republika Srpska,Lucane,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Serbian Security Forces,6,Explosives,,,,,
2001,2,5,167,Russia,9,Eastern Europe,Chechnya (Republic),Grozny,3,Bombing/Explosion,19,Transportation,99,Bus (excluding tourists),PAZ Bus,6,Explosives,,,,,
2001,2,6,235,Yugoslavia,9,Eastern Europe,Republika Srpska,Lucane,1,Assassination,7,Government (Diplomatic),45,Diplomatic Personnel (outside of embassy, consulate),American Diplomatic Convoy,5,Firearms,,,,
2001,2,7,603,United Kingdom,8,Western Europe,Northern Ireland,Killeavy,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Northern Ireland Railways,6,Explosives,,,,,
2001,2,6,603,United Kingdom,8,Western Europe,Northern Ireland,Lurgan,3,Bombing/Explosion,14,Private Citizens & Property,69,Religion Identified,Civilian,6,Explosives,,,,,
2001,2,7,603,United Kingdom,8,Western Europe,Northern Ireland,Limavady,3,Bombing/Explosion,14,Private Citizens & Property,69,Religion Identified,Civilians,6,Explosives,,,,,
2001,2,8,603,United Kingdom,8,Western Europe,Northern Ireland,Dungannon,3,Bombing/Explosion,14,Private Citizens & Property,76,House/Apartment/Residence,Civilians,6,Explosives,,,,,
2001,2,6,235,Yugoslavia,9,Eastern Europe,Pcinja,Lucane,2,Armed Assault,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Serbian news,5,Firearms,,,,,
2001,2,7,603,United Kingdom,8,Western Europe,Northern Ireland,Limavady,3,Bombing/Explosion,14,Private Citizens & Property,69,Religion Identified,Civilians,6,Explosives,,,,,
2001,2,8,603,United Kingdom,8,Western Europe,Northern Ireland,Moygashel,3,Bombing/Explosion,1,Business,12,Construction,An active construction site,6,Explosives,,,,,
2001,2,8,167,Russia,9,Eastern Europe,Chechnya,Shali,3,Bombing/Explosion,2,Government (General),14,Judge/Attorney/Court,Chechen court,6,Explosives,,,,,
2001,2,9,1003,Kosovo,9,Eastern Europe,Dakovica,Miroc,7,Facility/Infrastructure Attack,14,Private Citizens & Property,76,House/Apartment/Residence,Civilian property,8,Incendiary,,,,,
2001,2,11,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,3,Bombing/Explosion,14,Private Citizens & Property,69,Religion Identified,Civilians,6,Explosives,,,,,
2001,2,12,603,United Kingdom,8,Western Europe,Scotland,Hawick,3,Bombing/Explosion,1,Business,9,Farm/Ranch,A farm,6,Explosives,,,,,
2001,2,12,185,Spain,8,Western Europe,Madrid,Madrid,3,Bombing/Explosion,2,Government (General),14,Judge/Attorney/Court,Spanish Judicial System,6,Explosives,,,,,
2001,2,0,603,United Kingdom,8,Western Europe,Northern Ireland,Broughshane,3,Bombing/Explosion,14,Private Citizens & Property,69,Religion Identified,Civilians,6,Explosives,,,,,
2001,2,13,235,Yugoslavia,9,Eastern Europe,Central Serbia,Banjica,2,Armed Assault,14,Private Citizens & Property,71,Race/Ethnicity Identified,Civilians,5,Firearms,,,,,
2001,2,13,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,3,Bombing/Explosion,14,Private Citizens & Property,68,Named Civilian,Civilians,6,Explosives,,,,,
2001,2,0,167,Russia,9,Eastern Europe,Chechnya,Agishbetoy,1,Assassination,2,Government (General),18,Government Personnel (excluding police, military),Municipal government,5,Firearms,,,,
2001,2,14,167,Russia,9,Eastern Europe,Chechnya,Argun,1,Assassination,2,Government (General),14,Judge/Attorney/Court,A local prosecutor,5,Firearms,,,,,
2001,2,16,1003,Kosovo,9,Eastern Europe,Pristina,Podujevo,3,Bombing/Explosion,14,Private Citizens & Property,71,Race/Ethnicity Identified,Civilians,6,Explosives,,,,,
2001,2,16,235,Yugoslavia,9,Eastern Europe,Serbia,Belgrade,1,Assassination,2,Government (General),18,Government Personnel (excluding police, military),Serbian government,5,Firearms,,,,
2001,2,18,235,Yugoslavia,9,Eastern Europe,Republika Srpska,Lucane,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Serbian Security Forces,6,Explosives,,,,,
2001,2,18,185,Spain,8,Western Europe,Basque Country,Getxo,7,Facility/Infrastructure Attack,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,A councilor,8,Incendiary,,,,,
2001,2,19,167,Russia,9,Eastern Europe,Chechnya,Grozny,3,Bombing/Explosion,2,Government (General),14,Judge/Attorney/Court,Local and federal government offices,6,Explosives,,,,,
2001,2,21,603,United Kingdom,8,Western Europe,England,London,3,Bombing/Explosion,8,Educational Institution,49,School/University/Educational Building,London Territorial Army,6,Explosives,,,,,
2001,2,21,603,United Kingdom,8,Western Europe,Northern Ireland,Lisburn,3,Bombing/Explosion,14,Private Citizens & Property,69,Religion Identified,Civilians,6,Explosives,,,,,
2001,2,22,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,1,Assassination,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Socialist Party at the town council of Ordizia,6,Explosives,,,,,
2001,2,22,185,Spain,8,Western Europe,Basque Country,Zumarraga,3,Bombing/Explosion,14,Private Citizens & Property,76,House/Apartment/Residence,Youth Living Facility,6,Explosives,,,,,
2001,2,22,235,Yugoslavia,9,Eastern Europe,Central Serbia,Lucane,6,Hostage Taking (Kidnapping),2,Government (General),18,Government Personnel (excluding police, military),Serbian government,5,Firearms,,,,
2001,2,27,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,3,Bombing/Explosion,14,Private Citizens & Property,84,Political Party Member/Rally,Civilian,6,Explosives,,,,,
2001,2,28,98,Italy,8,Western Europe,Abruzzo,Lanciano,3,Bombing/Explosion,2,Government (General),14,Judge/Attorney/Court,A court house,6,Explosives,,,,,
2001,3,2,167,Russia,9,Eastern Europe,Unknown,Gudermes,3,Bombing/Explosion,4,Military,29,Military Unit/Patrol/Convoy,Russian Servicemen,6,Explosives,,,,,
2001,3,3,185,Spain,8,Western Europe,Basque Country,Bilbao,3,Bombing/Explosion,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,El Correo Espanol - El Pueblo Vasco,8,Incendiary,,,,,
2001,3,3,167,Russia,9,Eastern Europe,Chechnya,Grozny,3,Bombing/Explosion,14,Private Citizens & Property,74,Marketplace/Plaza/Square,Civilians,6,Explosives,,,,,
2001,3,4,603,United Kingdom,8,Western Europe,England,London,3,Bombing/Explosion,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,British Broadcasting Corporation,6,Explosives,,,,,
2001,3,5,185,Spain,8,Western Europe,Basque Country,Vitoria,7,Facility/Infrastructure Attack,1,Business,3,Bank/Commerce,BBVA Bank,8,Incendiary,,,,,
2001,3,7,235,Yugoslavia,9,Eastern Europe,Pcinja,Borovica,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Federal Republic of Yugoslavia (FRY) Police,6,Explosives,,,,,
2001,3,7,167,Russia,9,Eastern Europe,Chechnya (Republic),Grozny,3,Bombing/Explosion,19,Transportation,99,Bus (excluding tourists),Civilians,6,Explosives,,,,,
2001,3,7,69,France,8,Western Europe,Rhone-Alpes,Grenoble,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Private citizens,13,Unknown,,,,,
2001,3,8,78,Greece,8,Western Europe,Central Macedonia,Thessaloniki,3,Bombing/Explosion,10,Journalists & Media,55,Television Journalist/Staff/Facility,Star Television Company,6,Explosives,,,,,
2001,3,8,78,Greece,8,Western Europe,Central Macedonia,Thessaloniki,3,Bombing/Explosion,2,Government (General),18,Government Personnel (excluding police, military),Ministry of Health and Welfare,6,Explosives,,,,
2001,3,8,78,Greece,8,Western Europe,Central Macedonia,Thessaloniki,3,Bombing/Explosion,1,Business,3,Bank/Commerce,The National Bank of Greece,6,Explosives,,,,,
2001,3,9,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,2,Armed Assault,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,5,Firearms,,,,,
2001,3,9,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,2,Armed Assault,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,San Sebastian Municipal Company,8,Incendiary,,,,,
2001,3,9,185,Spain,8,Western Europe,Basque Country,Renteria,7,Facility/Infrastructure Attack,3,Police,22,Police Building (headquarters, station, school),Spanish Police,8,Incendiary,,,
2001,3,9,603,United Kingdom,8,Western Europe,Northern Ireland,Cloughmills,3,Bombing/Explosion,1,Business,2,Restaurant/Bar/Caf�,,8,Incendiary,,,,,
2001,3,9,603,United Kingdom,8,Western Europe,Northern Ireland,Cloughmills,3,Bombing/Explosion,1,Business,7,Retail/Grocery/Bakery,,8,Incendiary,,,,,
2001,3,9,185,Spain,8,Western Europe,Basque Country,Hernani,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Spanish Police,6,Explosives,,,,,
2001,3,9,235,Yugoslavia,9,Eastern Europe,Pcinja (District),Lucane,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Federal Republic of Yugoslavia (FRY) Police,5,Firearms,,,,,
2001,3,9,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,2,Armed Assault,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,5,Firearms,,,,,
2001,2,25,603,United Kingdom,8,Western Europe,Northern Ireland,Lurgan,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Northern Ireland railway line,6,Explosives,,,,,
2001,3,9,185,Spain,8,Western Europe,Basque Country,Hernani,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Basque regional police officers,6,Explosives,,,,,
2001,3,10,167,Russia,9,Eastern Europe,Chechnya (Republic),Kurchaloy,3,Bombing/Explosion,1,Business,2,Restaurant/Bar/Caf�,,6,Explosives,,,,,
2001,3,10,64,Estonia,9,Eastern Europe,Parita-Merivalja,Tallinn,1,Assassination,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Vitali Haitov,5,Firearms,,,,,
2001,3,11,185,Spain,8,Western Europe,Catalonia,Barcelona,3,Bombing/Explosion,1,Business,3,Bank/Commerce,Banco Bilbao Vizcaya Argentaria,6,Explosives,,,,,
2001,3,11,185,Spain,8,Western Europe,Basque Country,Azpeitia,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Spanish Police,6,Explosives,,,,,
2001,3,11,167,Russia,9,Eastern Europe,Vedeno,Serzhen-Yurt,3,Bombing/Explosion,2,Government (General),18,Government Personnel (excluding police, military),Vedeno District's pro-federal chief deputy,6,Explosives,,,,
2001,3,10,603,United Kingdom,8,Western Europe,Northern Ireland,Ballymena,2,Armed Assault,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,A family in Ballykeel, County Antrim,8,Incendiary,,,,
